"Device Name","Device ID","Date & Time [GMT]","Date & Time [Local]","Latitude","Longitude","Altitude","Fix Status","DOP","Temp [C]","Main [V]","Back [V]"
"C25F14",94956,1984-08-17 12:00:14,1984-08-17 20:00:14,-34.4219544,119.2140325,6,"3-D least-squares   (7 SVs)",2,10,4.1,0
"C25F14",94956,1984-08-17 13:00:41,1984-08-17 21:00:41,-34.4219822,119.2139894,6.8,"3-D least-squares   (8 SVs)",1.8,11,4.1,0
"C25F14",94956,1984-08-17 14:00:15,1984-08-17 22:00:15,-34.4219531,119.21402,0.94,"3-D least-squares   (7 SVs)",2.6,9.5,4.1,0
"C25F14",94956,1984-08-17 15:00:19,1984-08-17 23:00:19,-34.4219967,119.2139567,4.47,"3-D least-squares   (6 SVs)",1.8,8,4.1,0
"C25F14",94956,1984-08-17 16:00:40,1984-08-18 00:00:40,-34.4219694,119.2140042,5.36,"3-D least-squares   (8 SVs)",2.2,7.5,4.1,0
"C25F14",94956,1984-08-17 17:00:12,1984-08-18 01:00:12,-34.4219589,119.2139828,8.8,"3-D least-squares   (6 SVs)",3.2,6.5,4.1,0
"C25F14",94956,1984-08-17 18:00:13,1984-08-18 02:00:13,-34.4220036,119.2139808,5.13,"3-D least-squares   (5 SVs)",2.4,6,4.1,0
"C25F14",94956,1984-08-17 19:00:41,1984-08-18 03:00:41,-34.4219708,119.2140147,3.35,"3-D least-squares   (7 SVs)",4.4,6,4.05,0
"C25F14",94956,1984-08-17 20:00:12,1984-08-18 04:00:12,-34.4219719,119.2139967,12.02,"3-D least-squares   (6 SVs)",5.6,5,4.1,0
"C25F14",94956,1984-08-17 21:00:19,1984-08-18 05:00:19,-34.4219658,119.2140053,2.38,"3-D least-squares   (5 SVs)",3.8,5,4.1,0
"C25F14",94956,1984-08-17 22:00:40,1984-08-18 06:00:40,-34.4219833,119.2140242,4.88,"3-D least-squares   (8 SVs)",2.6,5,4.05,0
"C25F14",94956,1984-08-17 23:00:13,1984-08-18 07:00:13,-34.4219744,119.2140156,13.39,"3-D least-squares   (7 SVs)",3,6,4.1,0
"C25F14",94956,1984-08-18 00:00:13,1984-08-18 08:00:13,-34.4219758,119.2139692,7.84,"3-D least-squares   (6 SVs)",3.4,9.5,4.1,0
"C25F14",94956,1984-08-18 01:00:17,1984-08-18 09:00:17,-34.4219606,119.2139917,-0.27,"3-D least-squares   (5 SVs)",4.8,15,4.1,0
"C25F14",94956,1984-08-18 02:00:41,1984-08-18 10:00:41,-34.4219594,119.2139869,10.49,"3-D least-squares   (6 SVs)",2.8,19.5,4.1,0
"C25F14",94956,1984-08-18 03:00:15,1984-08-18 11:00:15,-34.4219411,119.2140736,11.71,"3-D least-squares   (6 SVs)",2.8,21,4.1,0
"C25F14",94956,1984-08-18 04:00:41,1984-08-18 12:00:41,-34.4219639,119.2139925,9.77,"3-D least-squares   (9 SVs)",1.8,20.5,4.1,0
"C25F14",94956,1984-08-18 05:00:13,1984-08-18 13:00:13,-34.4219767,119.2140631,16.54,"3-D least-squares   (7 SVs)",4.8,20.5,4.1,0
"C25F14",94956,1984-08-18 06:00:41,1984-08-18 14:00:41,-34.4219631,119.2140125,8.17,"3-D least-squares   (8 SVs)",2.2,21,4.1,0
"C25F14",94956,1984-08-18 07:00:15,1984-08-18 15:00:15,-34.4219631,119.2140125,8.17,"3-D least-squares   (6 SVs)",2.6,19.5,4.1,0
"C25F14",94956,1984-08-18 08:00:41,1984-08-18 16:00:41,-34.42196,119.2139894,5.11,"3-D least-squares   (7 SVs)",2.8,19,4.1,0
"C25F14",94956,1984-08-18 09:00:13,1984-08-18 17:00:13,-34.42195,119.2140578,15.56,"3-D least-squares   (6 SVs)",2.4,17.5,4.1,0
"C25F14",94956,1984-08-18 10:00:41,1984-08-18 18:00:41,-34.4219906,119.2140242,5.45,"3-D least-squares   (8 SVs)",1.6,15.5,4.1,0
"C25F14",94956,1984-08-18 11:00:12,1984-08-18 19:00:12,-34.4219372,119.2140156,10.57,"3-D least-squares   (6 SVs)",3.2,13.5,4.1,0
"C25F14",94956,1984-08-18 12:00:41,1984-08-18 20:00:41,-34.4219544,119.2140061,11.3,"3-D least-squares   (9 SVs)",2,13,4.1,0
"C25F14",94956,1984-08-18 13:00:13,1984-08-18 21:00:13,-34.4219744,119.2139853,4.55,"3-D least-squares   (7 SVs)",2,10.5,4.1,0
"C25F14",94956,1984-08-18 14:00:41,1984-08-18 22:00:41,-34.4219678,119.2140506,10.91,"3-D least-squares   (7 SVs)",4,9.5,4.1,0
"C25F14",94956,1984-08-18 15:00:13,1984-08-18 23:00:13,-34.4219397,119.2140914,15.48,"3-D least-squares   (7 SVs)",3,8.5,4.1,0
"C25F14",94956,1984-08-18 16:00:41,1984-08-19 00:00:41,-34.4219703,119.2140106,1.66,"3-D least-squares   (10 SVs)",1.6,8.5,4.1,0
"C25F14",94956,1984-08-18 17:00:14,1984-08-19 01:00:14,-34.4219728,119.2139725,-0.51,"3-D least-squares   (8 SVs)",2,9,4.1,0
"C25F14",94956,1984-08-18 18:00:18,1984-08-19 02:00:18,-34.4219878,119.2139725,0.62,"3-D least-squares   (5 SVs)",4,9.5,4.1,0
"C25F14",94956,1984-08-18 19:00:41,1984-08-19 03:00:41,-34.4219669,119.2140136,5.76,"3-D least-squares   (9 SVs)",1.6,10,4.1,0
"C25F14",94956,1984-08-18 20:00:14,1984-08-19 04:00:14,-34.4219733,119.2140072,10.02,"3-D least-squares   (7 SVs)",3.6,10.5,4.1,0
"C25F14",94956,1984-08-18 21:00:18,1984-08-19 05:00:18,-34.4219431,119.2140314,7.84,"3-D least-squares   (5 SVs)",2.8,11,4.1,0
"C25F14",94956,1984-08-18 22:00:40,1984-08-19 06:00:40,-34.4219847,119.2140064,1.11,"3-D least-squares   (6 SVs)",5,11,4.1,0
"C25F14",94956,1984-08-18 23:00:14,1984-08-19 07:00:14,-34.4219544,119.2140042,4.23,"3-D least-squares   (5 SVs)",6.8,11.5,4.1,0
"C25F14",94956,1984-08-19 00:00:16,1984-08-19 08:00:16,-34.4219933,119.2139311,6.8,"3-D least-squares   (5 SVs)",6.2,13,4.1,0
"C25F14",94956,1984-08-19 01:00:41,1984-08-19 09:00:41,-34.4219575,119.2139722,10.81,"3-D least-squares   (10 SVs)",1.6,14,4.1,0
"C25F14",94956,1984-08-19 02:00:13,1984-08-19 10:00:13,-34.42197,119.2139533,10.57,"3-D least-squares   (5 SVs)",3.6,16,4.1,0
"C25F14",94956,1984-08-19 03:00:41,1984-08-19 11:00:41,-34.4219594,119.2140422,6.97,"3-D least-squares   (8 SVs)",1.8,21,4.1,0
"C25F14",94956,1984-08-19 04:00:14,1984-08-19 12:00:14,-34.4219431,119.214005,13.14,"3-D least-squares   (7 SVs)",1.8,21,4.1,0
"C25F14",94956,1984-08-19 05:00:57,1984-08-19 13:00:57,-34.4219097,119.2142644,30.93,"3-D least-squares   (6 SVs)",3.6,22,4.1,0
"C25F14",94956,1984-08-19 06:00:41,1984-08-19 14:00:41,-34.4219664,119.2140114,11.14,"3-D least-squares   (8 SVs)",2.2,22,4.1,0
"C25F14",94956,1984-08-19 07:00:15,1984-08-19 15:00:15,-34.4219778,119.2140106,2.23,"3-D least-squares   (6 SVs)",3,16.5,4.1,0
"C25F14",94956,1984-08-19 08:00:41,1984-08-19 16:00:41,-34.4219589,119.2139828,8.8,"3-D least-squares   (6 SVs)",3.8,16,4.1,0
"C25F14",94956,1984-08-19 09:00:15,1984-08-19 17:00:15,-34.4219467,119.2140039,16.11,"3-D least-squares   (5 SVs)",3.6,15,4.1,0
"C25F14",94956,1984-08-19 10:00:41,1984-08-19 18:00:41,-34.4219772,119.2140367,9.38,"3-D least-squares   (9 SVs)",1.4,15,4.1,0
"C25F14",94956,1984-08-19 11:00:15,1984-08-19 19:00:15,-34.4219461,119.2140261,9.13,"3-D least-squares   (6 SVs)",2.4,14.5,4.1,0
"C25F14",94956,1984-08-19 12:00:31,1984-08-19 20:00:31,-34.4220442,119.21386,-17.37,"3-D least-squares   (7 SVs)",4.6,14,4.1,0
"C25F14",94956,1984-08-19 13:00:15,1984-08-19 21:00:15,-34.4219739,119.2139847,17,"3-D least-squares   (6 SVs)",2.4,14,4.1,0
"C25F14",94956,1984-08-19 14:00:41,1984-08-19 22:00:41,-34.4219764,119.2140283,6.01,"3-D least-squares   (7 SVs)",4,14,4.1,0
"C25F14",94956,1984-08-19 15:00:14,1984-08-19 23:00:14,-34.4219425,119.2140578,15,"3-D least-squares   (7 SVs)",2.8,13,4.1,0
"C25F14",94956,1984-08-19 16:00:41,1984-08-20 00:00:41,-34.4219581,119.2140031,7.2,"3-D least-squares   (6 SVs)",6.2,12.5,4.1,0
"C25F14",94956,1984-08-19 17:00:16,1984-08-20 01:00:16,-34.4219689,119.214,3.67,"3-D least-squares   (5 SVs)",3.8,11,4.1,0
"C25F14",94956,1984-08-19 18:00:41,1984-08-20 02:00:41,-34.4219517,119.2139828,8.24,"3-D least-squares   (7 SVs)",2.2,9.5,4.1,0
"C25F14",94956,1984-08-19 19:00:20,1984-08-20 03:00:20,-34.4219589,119.2140094,3.51,"3-D least-squares   (6 SVs)",2.2,8.5,4.1,0
"C25F14",94956,1984-08-19 20:00:40,1984-08-20 04:00:40,-34.4219631,119.2140125,8.17,"3-D least-squares   (7 SVs)",3.2,8.5,4.1,0
"C25F14",94956,1984-08-19 21:00:16,1984-08-20 05:00:16,-34.4219583,119.2140356,10.66,"3-D least-squares   (6 SVs)",2,8,4.1,0
"C25F14",94956,1984-08-19 22:00:41,1984-08-20 06:00:41,-34.4219658,119.2140072,9.45,"3-D least-squares   (9 SVs)",2.2,9,4.1,0
"C25F14",94956,1984-08-19 23:00:15,1984-08-20 07:00:15,-34.4219608,119.2139978,8.48,"3-D least-squares   (8 SVs)",2.6,10,4.1,0
"C25F14",94956,1984-08-20 00:00:16,1984-08-20 08:00:16,-34.4219981,119.2139389,0.7,"3-D least-squares   (6 SVs)",3.4,12.5,4.1,0
"C25F14",94956,1984-08-20 01:00:41,1984-08-20 09:00:41,-34.4219625,119.2139817,11.78,"3-D least-squares   (9 SVs)",1.6,15,4.1,0
"C25F14",94956,1984-08-20 02:00:14,1984-08-20 10:00:14,-34.4219347,119.2139986,16.27,"3-D least-squares   (5 SVs)",3.6,16,4.1,0
"C25F14",94956,1984-08-20 03:00:41,1984-08-20 11:00:41,-34.4219436,119.2140356,9.53,"3-D least-squares   (7 SVs)",2.4,15.5,4.1,0
"C25F14",94956,1984-08-20 04:00:19,1984-08-20 12:00:19,-34.4219961,119.2139544,9.86,"3-D least-squares   (6 SVs)",2.8,14,4.1,0
"C25F14",94956,1984-08-20 05:00:59,1984-08-20 13:00:59,-34.4219947,119.2139989,8.34,"3-D least-squares   (6 SVs)",4,15,4.1,0
"C25F14",94956,1984-08-20 06:00:15,1984-08-20 14:00:15,-34.421955,119.2140386,14.76,"3-D least-squares   (5 SVs)",4.6,13.5,4.1,0
"C25F14",94956,1984-08-20 07:00:40,1984-08-20 15:00:40,-34.4219386,119.2139978,6.79,"3-D least-squares   (7 SVs)",2.6,14,4.1,0
"C25F14",94956,1984-08-20 08:00:15,1984-08-20 16:00:15,-34.4219397,119.2139775,8.39,"3-D least-squares   (6 SVs)",3.2,13,4.1,0
"C25F14",94956,1984-08-20 09:00:41,1984-08-20 17:00:41,-34.421945,119.2140197,12.82,"3-D least-squares   (7 SVs)",3.2,12.5,4.1,0
"C25F14",94956,1984-08-20 10:00:22,1984-08-20 18:00:22,-34.4219889,119.2138975,5.75,"3-D least-squares   (6 SVs)",2.2,11.5,4.1,0
"C25F14",94956,1984-08-20 11:00:59,1984-08-20 19:00:59,-34.4219511,119.2140072,8.32,"3-D least-squares   (8 SVs)",1.8,11,4.1,0
"C25F14",94956,1984-08-20 12:00:15,1984-08-20 20:00:15,-34.4219625,119.2140083,6.48,"3-D least-squares   (8 SVs)",2,9.5,4.1,0
"C25F14",94956,1984-08-20 13:00:41,1984-08-20 21:00:41,-34.4219683,119.2139978,9.05,"3-D least-squares   (8 SVs)",1.6,9.5,4.1,0
"C25F14",94956,1984-08-20 14:00:17,1984-08-20 22:00:17,-34.4219719,119.2140231,6.73,"3-D least-squares   (5 SVs)",3,8.5,4.1,0
"C25F14",94956,1984-08-20 15:00:41,1984-08-20 23:00:41,-34.4219625,119.2140083,6.48,"3-D least-squares   (7 SVs)",2,8.5,4.1,0
"C25F14",94956,1984-08-20 16:00:40,1984-08-21 00:00:40,-34.4219594,119.2140136,5.2,"3-D least-squares   (7 SVs)",2.4,8,4.1,0
"C25F14",94956,1984-08-20 17:00:12,1984-08-21 01:00:12,-34.4219744,119.2139547,-4.29,"3-D least-squares   (5 SVs)",3.4,7.5,4.1,0
"C25F14",94956,1984-08-20 18:00:41,1984-08-21 02:00:41,-34.4219467,119.2140019,9.04,"3-D least-squares   (7 SVs)",2,8,4.1,0
"C25F14",94956,1984-08-20 19:00:23,1984-08-21 03:00:23,-34.4219628,119.2139803,-7.74,"3-D least-squares   (5 SVs)",2.6,7.5,4.1,0
"C25F14",94956,1984-08-20 20:00:40,1984-08-21 04:00:40,-34.4219631,119.2140125,8.17,"3-D least-squares   (7 SVs)",3,7.5,4.05,0
"C25F14",94956,1984-08-20 21:00:15,1984-08-21 05:00:15,-34.4219708,119.2140147,3.35,"3-D least-squares   (6 SVs)",2.4,7,4.1,0
"C25F14",94956,1984-08-20 22:00:41,1984-08-21 06:00:41,-34.4219739,119.2139808,2.86,"3-D least-squares   (9 SVs)",2,7.5,4.1,0
"C25F14",94956,1984-08-20 23:00:13,1984-08-21 07:00:13,-34.4219933,119.2139597,8.57,"3-D least-squares   (8 SVs)",2.6,7.5,4.1,0
"C25F14",94956,1984-08-21 00:00:13,1984-08-21 08:00:13,-34.4219764,119.2139733,9.53,"3-D least-squares   (6 SVs)",3.6,9,4.1,0
"C25F14",94956,1984-08-21 01:00:41,1984-08-21 09:00:41,-34.42195,119.2139722,10.24,"3-D least-squares   (10 SVs)",1.6,13.5,4.1,0
"C25F14",94956,1984-08-21 02:00:13,1984-08-21 10:00:13,-34.4219328,119.2139836,16.58,"3-D least-squares   (6 SVs)",3.2,15,4.1,0
"C25F14",94956,1984-08-21 03:00:41,1984-08-21 11:00:41,-34.4219381,119.2140525,15.72,"3-D least-squares   (6 SVs)",4.6,14.5,4.1,0
"C25F14",94956,1984-08-21 04:00:14,1984-08-21 12:00:14,-34.4219922,119.2139836,21.11,"3-D least-squares   (5 SVs)",5.2,14,4.1,0
"C25F14",94956,1984-08-21 05:00:41,1984-08-21 13:00:41,-34.4219783,119.2140186,18.05,"3-D least-squares   (6 SVs)",5.8,14.5,4.1,0
"C25F14",94956,1984-08-21 06:00:23,1984-08-21 14:00:23,-34.4219681,119.2140239,16.2,"3-D least-squares   (5 SVs)",5,13,4.1,0
"C25F14",94956,1984-08-21 07:00:41,1984-08-21 15:00:41,-34.4219411,119.2139883,6.39,"3-D least-squares   (6 SVs)",4.8,13,4.1,0
"C25F14",94956,1984-08-21 08:00:13,1984-08-21 16:00:13,-34.4219486,119.2140167,8.72,"3-D least-squares   (6 SVs)",2.6,12,4.1,0
"C25F14",94956,1984-08-21 09:00:41,1984-08-21 17:00:41,-34.4219631,119.2140125,8.17,"3-D least-squares   (7 SVs)",3,11,4.1,0
"C25F14",94956,1984-08-21 10:00:17,1984-08-21 18:00:17,-34.4219942,119.2139661,4.88,"3-D least-squares   (6 SVs)",2,9.5,4.1,0
"C25F14",94956,1984-08-21 11:00:40,1984-08-21 19:00:40,-34.4219564,119.2140189,3.91,"3-D least-squares   (6 SVs)",3.6,9.5,4.05,0
"C25F14",94956,1984-08-21 12:00:13,1984-08-21 20:00:13,-34.4219511,119.2140072,8.32,"3-D least-squares   (6 SVs)",3,8.5,4.1,0
"C25F14",94956,1984-08-21 13:00:41,1984-08-21 21:00:41,-34.4219606,119.2139936,6.8,"3-D least-squares   (10 SVs)",1.4,9,4.1,0
"C25F14",94956,1984-08-21 14:00:15,1984-08-21 22:00:15,-34.4219828,119.21402,3.2,"3-D least-squares   (8 SVs)",2,8,4.1,0
"C25F14",94956,1984-08-21 15:00:13,1984-08-21 23:00:13,-34.4219594,119.2140156,12.26,"3-D least-squares   (6 SVs)",2,8,4.1,0
"C25F14",94956,1984-08-21 16:00:40,1984-08-22 00:00:40,-34.42196,119.2139894,5.11,"3-D least-squares   (8 SVs)",2.2,8,4.1,0
"C25F14",94956,1984-08-21 17:00:14,1984-08-22 01:00:14,-34.4219728,119.2139725,-0.51,"3-D least-squares   (6 SVs)",3,8,4.1,0
"C25F14",94956,1984-08-21 18:00:17,1984-08-22 02:00:17,-34.4219606,119.2139936,6.8,"3-D least-squares   (5 SVs)",2.2,7.5,4.1,0
"C25F14",94956,1984-08-21 19:00:40,1984-08-22 03:00:40,-34.4219456,119.2140219,7.44,"3-D least-squares   (6 SVs)",5.6,8,4.1,0
"C25F14",94956,1984-08-21 20:00:13,1984-08-22 04:00:13,-34.4219719,119.214025,13.8,"3-D least-squares   (6 SVs)",4.4,7.5,4.1,0
"C25F14",94956,1984-08-21 21:00:41,1984-08-22 05:00:41,-34.4219683,119.2139978,9.05,"3-D least-squares   (7 SVs)",2.4,7.5,4.05,0
"C25F14",94956,1984-08-21 22:00:16,1984-08-22 06:00:16,-34.4219614,119.2139431,-0.44,"3-D least-squares   (6 SVs)",2.6,7.5,4.1,0
"C25F14",94956,1984-08-21 23:00:41,1984-08-22 07:00:41,-34.4219922,119.2139228,3.42,"3-D least-squares   (7 SVs)",4.2,8,4.05,0
"C25F14",94956,1984-08-22 00:00:18,1984-08-22 08:00:18,-34.4220433,119.2138006,-3.09,"3-D least-squares   (6 SVs)",7.8,9.5,4.1,0
"C25F14",94956,1984-08-22 01:00:41,1984-08-22 09:00:41,-34.4219392,119.2139753,13.77,"3-D least-squares   (9 SVs)",1.4,14.5,4.1,0
"C25F14",94956,1984-08-22 02:00:14,1984-08-22 10:00:14,-34.42196,119.2139628,10.4,"3-D least-squares   (6 SVs)",2.8,19,4.1,0
"C25F14",94956,1984-08-22 03:00:41,1984-08-22 11:00:41,-34.4219531,119.2140239,15.07,"3-D least-squares   (7 SVs)",3.8,18.5,4.1,0
"C25F14",94956,1984-08-22 04:00:14,1984-08-22 12:00:14,-34.4219683,119.2139978,9.05,"3-D least-squares   (6 SVs)",4.8,18,4.1,0
"C25F14",94956,1984-08-22 05:00:41,1984-08-22 13:00:41,-34.4219422,119.2140536,13.31,"3-D least-squares   (6 SVs)",4.4,17,4.1,0
"C25F14",94956,1984-08-22 06:00:41,1984-08-22 14:00:41,-34.4219725,119.2140008,13.71,"3-D least-squares   (7 SVs)",2.4,18,4.1,0
"C25F14",94956,1984-08-22 07:00:14,1984-08-22 15:00:14,-34.4219675,119.2140178,7.45,"3-D least-squares   (5 SVs)",4.8,17.5,4.1,0
"C25F14",94956,1984-08-22 08:00:41,1984-08-22 16:00:41,-34.4219536,119.2139978,7.92,"3-D least-squares   (7 SVs)",2.8,16.5,4.1,0
"C25F14",94956,1984-08-22 09:00:15,1984-08-22 17:00:15,-34.4219753,119.2139917,0.86,"3-D least-squares   (6 SVs)",3,14.5,4.1,0
"C25F14",94956,1984-08-22 10:00:41,1984-08-22 18:00:41,-34.4219797,119.2140272,8.98,"3-D least-squares   (8 SVs)",1.6,13.5,4.1,0
"C25F14",94956,1984-08-22 11:00:14,1984-08-22 19:00:14,-34.42195,119.2140292,13.79,"3-D least-squares   (5 SVs)",8.6,11.5,4.1,0
"C25F14",94956,1984-08-22 12:00:41,1984-08-22 20:00:41,-34.4219519,119.2140156,11.7,"3-D least-squares   (8 SVs)",2,11,4.1,0
"C25F14",94956,1984-08-22 13:00:14,1984-08-22 21:00:14,-34.4219581,119.2140031,7.2,"3-D least-squares   (7 SVs)",1.8,10.5,4.1,0
"C25F14",94956,1984-08-22 14:00:41,1984-08-22 22:00:41,-34.4219589,119.2140114,10.58,"3-D least-squares   (6 SVs)",2.8,10.5,4.1,0
"C25F14",94956,1984-08-22 15:00:14,1984-08-22 23:00:14,-34.4219506,119.2140314,8.41,"3-D least-squares   (6 SVs)",2.6,10,4.1,0
"C25F14",94956,1984-08-22 16:00:41,1984-08-23 00:00:41,-34.4219625,119.2139797,4.71,"3-D least-squares   (8 SVs)",1.6,10,4.1,0
"C25F14",94956,1984-08-22 17:00:16,1984-08-23 01:00:16,-34.4219386,119.2139408,3.24,"3-D least-squares   (5 SVs)",2.6,10,4.1,0
"C25F14",94956,1984-08-22 18:00:41,1984-08-23 02:00:41,-34.4219569,119.2139947,3.82,"3-D least-squares   (8 SVs)",1.6,10.5,4.1,0
"C25F14",94956,1984-08-22 19:00:15,1984-08-23 03:00:15,-34.4219367,119.2140114,8.88,"3-D least-squares   (5 SVs)",4.6,10,4.1,0
"C25F14",94956,1984-08-22 20:00:41,1984-08-23 04:00:41,-34.4219614,119.2140303,11.95,"3-D least-squares   (7 SVs)",2.8,11,4.1,0
"C25F14",94956,1984-08-22 21:00:17,1984-08-23 05:00:17,-34.4219594,119.2140136,5.2,"3-D least-squares   (6 SVs)",2.4,11,4.1,0
"C25F14",94956,1984-08-22 22:00:41,1984-08-23 06:00:41,-34.4219764,119.214,4.24,"3-D least-squares   (9 SVs)",2.2,11.5,4.1,0
"C25F14",94956,1984-08-22 23:00:15,1984-08-23 07:00:15,-34.4220097,119.2139419,5.92,"3-D least-squares   (7 SVs)",2.6,12,4.1,0
"C25F14",94956,1984-08-23 00:00:15,1984-08-23 08:00:15,-34.4220036,119.2139525,3.35,"3-D least-squares   (6 SVs)",3.6,12.5,4.1,0
"C25F14",94956,1984-08-23 01:00:40,1984-08-23 09:00:40,-34.4219619,119.2139775,10.09,"3-D least-squares   (8 SVs)",2,16,4.1,0
"C25F14",94956,1984-08-23 02:00:15,1984-08-23 10:00:15,-34.4219544,119.2139775,9.52,"3-D least-squares   (6 SVs)",2.8,16.5,4.1,0
"C25F14",94956,1984-08-23 03:00:45,1984-08-23 11:00:45,-34.4219367,119.2140133,15.95,"3-D least-squares   (8 SVs)",1.8,16,4.1,0
"C25F14",94956,1984-08-23 04:00:41,1984-08-23 12:00:41,-34.4219569,119.2139967,10.89,"3-D least-squares   (8 SVs)",2.8,16.5,4.1,0
"C25F14",94956,1984-08-23 05:00:15,1984-08-23 13:00:15,-34.4219789,119.2140208,12.67,"3-D least-squares   (7 SVs)",2,17,4.1,0
"C25F14",94956,1984-08-23 06:00:41,1984-08-23 14:00:41,-34.4219606,119.2139956,13.87,"3-D least-squares   (9 SVs)",1.6,16.5,4.1,0
"C25F14",94956,1984-08-23 07:00:15,1984-08-23 15:00:15,-34.4219581,119.2139744,5.43,"3-D least-squares   (6 SVs)",4.2,15,4.1,0
"C25F14",94956,1984-08-23 08:00:22,1984-08-23 16:00:22,-34.4219594,119.2140136,5.2,"3-D least-squares   (5 SVs)",2.8,15,4.1,0
"C25F14",94956,1984-08-23 09:00:41,1984-08-23 17:00:41,-34.4219517,119.2139847,15.31,"3-D least-squares   (6 SVs)",3.4,14,4.1,0
"C25F14",94956,1984-08-23 10:00:41,1984-08-23 18:00:41,-34.4219856,119.2140433,6.26,"3-D least-squares   (5 SVs)",6.8,12.5,4.1,0
"C25F14",94956,1984-08-23 11:00:15,1984-08-23 19:00:15,-34.4219378,119.2140197,12.26,"3-D least-squares   (5 SVs)",2.8,12,4.1,0
"C25F14",94956,1984-08-23 12:00:41,1984-08-23 20:00:41,-34.4219589,119.2140397,12.35,"3-D least-squares   (6 SVs)",2.8,12,4.1,0
"C25F14",94956,1984-08-23 13:00:41,1984-08-23 21:00:41,-34.4219644,119.2139947,4.39,"3-D least-squares   (8 SVs)",1.6,11.5,4.1,0
"C25F14",94956,1984-08-23 14:00:17,1984-08-23 22:00:17,-34.4219714,119.2139906,3.27,"3-D least-squares   (6 SVs)",5.8,11,4.1,0
"C25F14",94956,1984-08-23 15:00:17,1984-08-23 23:00:17,-34.4219833,119.2139122,4.86,"3-D least-squares   (5 SVs)",4.2,10.5,4.1,0
"C25F14",94956,1984-08-23 16:00:40,1984-08-24 00:00:40,-34.4219497,119.2139967,10.33,"3-D least-squares   (5 SVs)",3,10,4.1,0
"C25F14",94956,1984-08-23 17:00:41,1984-08-24 01:00:41,-34.4219842,119.2140325,8.26,"3-D least-squares   (5 SVs)",3,9,4.1,0
"C25F14",94956,1984-08-23 18:00:41,1984-08-24 02:00:41,-34.4219594,119.2140136,5.2,"3-D least-squares   (7 SVs)",1.6,9.5,4.1,0
"C25F14",94956,1984-08-23 19:00:15,1984-08-24 03:00:15,-34.4219525,119.2140178,6.32,"3-D least-squares   (5 SVs)",4.2,9,4.1,0
"C25F14",94956,1984-08-23 20:00:41,1984-08-24 04:00:41,-34.421955,119.2140103,12.98,"3-D least-squares   (8 SVs)",2.8,9,4.1,0
"C25F14",94956,1984-08-23 21:00:13,1984-08-24 05:00:13,-34.4219494,119.2140231,5.03,"3-D least-squares   (7 SVs)",2,8.5,4.1,0
"C25F14",94956,1984-08-23 22:00:41,1984-08-24 06:00:41,-34.4219703,119.2140125,8.73,"3-D least-squares   (6 SVs)",8.6,8.5,4.05,0
"C25F14",94956,1984-08-23 23:00:12,1984-08-24 07:00:12,-34.4219972,119.2139322,4.39,"3-D least-squares   (6 SVs)",4.2,9,4.1,0
"C25F14",94956,1984-08-24 00:00:41,1984-08-24 08:00:41,-34.4219817,119.2139567,3.34,"3-D least-squares   (7 SVs)",3,11,4.1,0
"C25F14",94956,1984-08-24 01:00:41,1984-08-24 09:00:41,-34.4219347,119.21397,14.49,"3-D least-squares   (8 SVs)",2,15,4.1,0
"C25F14",94956,1984-08-24 02:00:15,1984-08-24 10:00:15,-34.4219397,119.2139794,15.46,"3-D least-squares   (6 SVs)",3,17,4.1,0
"C25F14",94956,1984-08-24 03:00:41,1984-08-24 11:00:41,-34.4219703,119.2140125,8.73,"3-D least-squares   (8 SVs)",1.6,16,4.1,0
"C25F14",94956,1984-08-24 04:00:13,1984-08-24 12:00:13,-34.4219986,119.2140303,14.77,"3-D least-squares   (6 SVs)",3,15,4.1,0
"C25F14",94956,1984-08-24 05:00:41,1984-08-24 13:00:41,-34.4219669,119.2140156,12.83,"3-D least-squares   (8 SVs)",1.8,15.5,4.1,0
"C25F14",94956,1984-08-24 06:00:13,1984-08-24 14:00:13,-34.4219769,119.2140061,12.99,"3-D least-squares   (6 SVs)",2.2,15.5,4.1,0
"C25F14",94956,1984-08-24 07:00:40,1984-08-24 15:00:40,-34.4219556,119.2140125,7.6,"3-D least-squares   (6 SVs)",3.2,15,4.1,0
"C25F14",94956,1984-08-24 08:00:14,1984-08-24 16:00:14,-34.42201,119.2138853,-10.07,"3-D least-squares   (6 SVs)",4.8,15,4.1,0
"C25F14",94956,1984-08-24 09:00:41,1984-08-24 17:00:41,-34.4184972,119.2178544,-7.51,"3-D least-squares   (6 SVs)",3,18.5,4.1,0
"C25F14",94956,1984-08-24 10:00:41,1984-08-24 18:00:41,-34.4650853,118.6433675,71.87,"3-D least-squares   (5 SVs)",3,20,4.1,0
"C25F14",94956,1984-08-24 11:00:41,1984-08-24 19:00:41,-34.9849125,117.8762408,14.53,"3-D least-squares   (5 SVs)",3.2,21,4.1,0
"C25F14",94956,1984-08-24 12:01:52,1984-08-24 20:01:52,-35.0180519,117.8806875,30.96,"3-D least-squares   (5 SVs)",5.2,15,4.05,0
"C25F14",94956,1984-08-24 13:01:30,1984-08-24 21:01:30,NA,NA,NA,"0                   (2 SVs)",17.6,18.5,4.1,0
"C25F14",94956,1984-08-24 14:03:01,1984-08-24 22:03:01,NA,NA,NA,"0                   (3 SVs)",35.8,19.5,4.05,0
